,city,stars
24728,Las Vegas,1.5
24729,Las Vegas,3.5
24730,Las Vegas,4.0
24731,Las Vegas,3.0
24732,Las Vegas,4.0
24733,Las Vegas,5.0
24734,Henderson,3.5
24735,Las Vegas,3.0
24736,Henderson,2.0
24737,Las Vegas,2.5
24738,Las Vegas,4.5
24739,Las Vegas,4.0
24740,Las Vegas,2.5
24741,Las Vegas,2.5
24742,Las Vegas,3.5
24743,Las Vegas,3.5
24744,Las Vegas,2.0
24745,Las Vegas,3.0
24746,Las Vegas,1.0
24747,Las Vegas,2.0
24748,Las Vegas,3.0
24749,Las Vegas,3.5
24750,Las Vegas,4.0
24751,Las Vegas,4.0
24752,Las Vegas,2.5
24753,Las Vegas,2.5
24754,Henderson,1.5
24755,Henderson,5.0
24756,Las Vegas,3.0
24757,Las Vegas,2.0
24758,Las Vegas,3.5
24759,Henderson,3.5
24760,Las Vegas,3.0
24761,Las Vegas,4.0
24762,Las Vegas,3.5
24763,Las Vegas,4.5
24764,Las Vegas,2.0
24765,Las Vegas,3.5
24766,Las Vegas,5.0
24767,Las Vegas,1.0
24768,Las Vegas,3.5
24769,Las Vegas,4.5
24770,Las Vegas,4.0
24771,Las Vegas,4.5
24772,North Las Vegas,3.5
24773,Henderson,4.5
24774,Las Vegas,2.5
24775,Las Vegas,3.0
24776,Las Vegas,5.0
24777,Las Vegas,4.5
24778,North Las Vegas,4.5
24779,Las Vegas,5.0
24780,Las Vegas,3.5
24781,Las Vegas,5.0
24782,Las Vegas,3.5
24783,Las Vegas,4.0
24784,North Las Vegas,2.0
24785,Las Vegas,4.5
24786,Las Vegas,1.5
24787,Las Vegas,2.5
24788,Las Vegas,5.0
24789,Henderson,3.0
24790,Las Vegas,4.5
24791,Henderson,4.0
24792,Las Vegas,3.0
24793,Las Vegas,5.0
24794,Henderson,3.5
24795,Henderson,3.5
24796,Las Vegas,1.0
24797,Las Vegas,4.0
24798,Las Vegas,4.0
24799,Las Vegas,3.0
24800,Henderson,3.5
24801,Las Vegas,3.5
24802,North Las Vegas,3.0
24803,North Las Vegas,2.5
24804,Las Vegas,3.5
24805,Las Vegas,3.5
24806,Las Vegas,2.5
24807,Las Vegas,1.5
24808,Las Vegas,4.5
24809,Las Vegas,4.0
24810,Las Vegas,2.5
24811,Las Vegas,5.0
24812,Las Vegas,4.5
24813,Henderson,3.5
24814,Las Vegas,4.5
24815,Las Vegas,3.0
24816,Las Vegas,3.5
24817,Las Vegas,4.5
24818,Las Vegas,3.0
24819,Las Vegas,3.5
24820,Las Vegas,2.5
24821,Las Vegas,2.5
24822,Las Vegas,3.0
24823,Las Vegas,2.5
24824,Las Vegas,3.5
24825,Henderson,5.0
24826,Las Vegas,5.0
24827,Las Vegas,5.0
24828,Las Vegas,3.5
24829,Las Vegas,3.5
24830,Las Vegas,3.0
24831,Las Vegas,2.0
24832,Henderson,4.0
24833,Henderson,2.5
24834,Las Vegas,2.0
24835,Las Vegas,2.5
24836,Las Vegas,4.0
24837,Henderson,3.5
24838,Las Vegas,5.0
24839,Las Vegas,4.0
24840,Las Vegas,3.5
24841,Las Vegas,5.0
24842,Las Vegas,3.5
24843,Las Vegas,2.5
24844,Las Vegas,4.5
24845,Las Vegas,2.0
24846,Las Vegas,3.5
24847,Las Vegas,4.5
24848,Las Vegas,4.0
24849,Las Vegas,3.0
24850,Las Vegas,1.5
24851,Las Vegas,2.5
24852,Henderson,4.0
24853,Las Vegas,3.0
24854,Las Vegas,3.5
24855,Las Vegas,4.0
24856,Las Vegas,4.5
24857,Las Vegas,3.5
24858,Las Vegas,4.5
24859,Las Vegas,3.0
24860,Las Vegas,4.0
24861,Las Vegas,5.0
24862,Las Vegas,4.0
24863,Las Vegas,3.5
24864,Henderson,4.0
24865,Henderson,2.5
24866,Las Vegas,2.0
24867,Las Vegas,2.5
24868,Las Vegas,2.5
24869,Las Vegas,2.0
24870,Las Vegas,3.0
24871,Las Vegas,2.5
24872,Henderson,4.0
24873,Las Vegas,4.0
24874,Las Vegas,2.5
24875,Las Vegas,3.0
24876,Las Vegas,5.0
24877,North Las Vegas,1.5
24878,Henderson,2.5
24879,Las Vegas,3.0
24880,Las Vegas,2.0
24881,Las Vegas,2.0
24882,Las Vegas,3.5
24883,Las Vegas,4.0
24884,Las Vegas,2.5
24885,North Las Vegas,2.5
24886,Las Vegas,4.5
24887,Henderson,5.0
24888,Henderson,4.0
24889,North Las Vegas,3.0
24890,Las Vegas,3.0
24891,Las Vegas,3.5
24892,Las Vegas,1.0
24893,Las Vegas,4.0
24894,Las Vegas,2.0
24895,Las Vegas,3.0
24896,Las Vegas,2.5
24897,Las Vegas,2.0
24898,Henderson,4.5
24899,Las Vegas,4.5
24900,Las Vegas,4.5
24901,Las Vegas,4.0
24902,North Las Vegas,3.5
24903,Las Vegas,4.0
24904,Henderson,3.5
24905,Las Vegas,2.5
24906,Las Vegas,4.0
24907,Las Vegas,5.0
24908,Las Vegas,3.5
24909,Las Vegas,4.0
24910,Henderson,3.5
24911,Las Vegas,3.5
24912,Las Vegas,5.0
24913,Las Vegas,3.0
24914,Las Vegas,2.5
24915,Henderson,3.0
24916,Las Vegas,2.0
24917,Las Vegas,2.5
24918,Las Vegas,3.0
24919,Las Vegas,4.0
24920,Las Vegas,4.5
24921,Las Vegas,4.0
24922,Henderson,1.5
24923,Las Vegas,4.5
24924,Las Vegas,3.5
24925,Henderson,4.0
24926,Las Vegas,4.5
24927,Las Vegas,2.0
24928,Las Vegas,2.5
24929,Las Vegas,1.0
24930,Las Vegas,1.5
24931,Las Vegas,2.5
24932,Las Vegas,4.0
24933,Las Vegas,3.5
24934,Las Vegas,5.0
24935,Las Vegas,5.0
24936,Las Vegas,4.0
24937,Las Vegas,3.5
24938,Las Vegas,5.0
24939,North Las Vegas,2.5
24940,Las Vegas,4.5
24941,Las Vegas,3.0
24942,Henderson,4.5
24943,Las Vegas,4.0
24944,Las Vegas,4.5
24945,Las Vegas,4.0
24946,Las Vegas,4.0
24947,North Las Vegas,4.0
24948,Las Vegas,4.0
24949,North Las Vegas,3.0
24950,Henderson,3.5
24951,Las Vegas,3.0
24952,Las Vegas,4.0
24953,Las Vegas,3.0
24954,Las Vegas,4.5
24955,Las Vegas,4.0
24956,Las Vegas,4.0
24957,Las Vegas,2.5
24958,Las Vegas,3.0
24959,Las Vegas,3.0
24960,Las Vegas,3.0
24961,Las Vegas,4.5
24962,Henderson,4.0
24963,Las Vegas,4.0
24964,Las Vegas,3.5
24965,Las Vegas,3.5
24966,Las Vegas,3.0
24967,Las Vegas,3.5
24968,Las Vegas,3.5
24969,Las Vegas,3.5
24970,Las Vegas,2.5
24971,Las Vegas,4.5
24972,Las Vegas,1.0
24973,Henderson,4.5
24974,Las Vegas,2.0
24975,Las Vegas,2.5
24976,Las Vegas,4.0
24977,Las Vegas,3.0
24978,Las Vegas,3.5
24979,Henderson,3.5
24980,Las Vegas,4.0
24981,Las Vegas,1.0
24982,Henderson,3.5
24983,Las Vegas,4.0
24984,Las Vegas,2.5
24985,Las Vegas,5.0
24986,Las Vegas,3.5
24987,Las Vegas,3.0
24988,Las Vegas,2.0
24989,North Las Vegas,2.0
24990,Las Vegas,1.5
24991,Las Vegas,2.0
24992,Henderson,2.5
24993,Las Vegas,5.0
24994,Las Vegas,2.5
24995,Nellis AFB,4.5
24996,North Las Vegas,2.5
24997,Las Vegas,4.5
24998,Las Vegas,2.0
24999,Las Vegas,3.0
25000,Las Vegas,3.5
25001,Las Vegas,5.0
25002,Las Vegas,4.0
25003,Las Vegas,3.5
25004,North Las Vegas,3.5
25005,Las Vegas,3.5
25006,Las Vegas,4.5
25007,Las Vegas,4.5
25008,Las Vegas,5.0
25009,Las Vegas,3.0
25010,Las Vegas,3.0
25011,Boulder City,4.0
25012,Las Vegas,4.0
25013,Las Vegas,4.5
25014,Las Vegas,4.5
25015,Las Vegas,4.5
25016,Las Vegas,3.0
25017,Las Vegas,4.5
25018,Henderson,1.5
25019,Las Vegas,4.5
25020,Las Vegas,4.0
25021,Las Vegas,3.5
25022,Las Vegas,4.0
25023,Henderson,5.0
25024,Las Vegas,5.0
25025,Henderson,2.5
25026,Las Vegas,4.5
25027,Las Vegas,4.5
25028,Las Vegas,4.5
25029,Las Vegas,4.5
25030,Las Vegas,5.0
25031,Las Vegas,3.5
25032,Henderson,3.5
25033,Las Vegas,3.5
25034,Las Vegas,3.0
25035,Las Vegas,4.5
25036,Henderson,4.0
25037,Las Vegas,5.0
25038,Las Vegas,3.0
25039,Las Vegas,4.0
25040,Las Vegas,2.0
25041,Las Vegas,5.0
25042,Las Vegas,3.0
25043,Las Vegas,1.5
25044,Las Vegas,3.0
25045,Henderson,4.0
25046,Las Vegas,3.0
25047,Las Vegas,4.5
25048,Henderson,3.5
25049,Las Vegas,3.0
25050,Las Vegas,2.5
25051,Las Vegas,3.0
25052,Las Vegas,4.0
25053,North Las Vegas,2.5
25054,Las Vegas,3.5
25055,Las Vegas,3.0
25056,Las Vegas,3.0
25057,Las Vegas,3.0
25058,Las Vegas,4.0
25059,Henderson,3.5
25060,Las Vegas,5.0
25061,Henderson,4.0
25062,Las Vegas,4.5
25063,Las Vegas,2.0
25064,Las Vegas,2.5
25065,North Las Vegas,3.5
25066,Las Vegas,2.5
25067,Las Vegas,4.5
25068,Las Vegas,3.5
25069,Las Vegas,4.0
25070,Las Vegas,4.0
25071,Las Vegas,2.5
25072,Las Vegas,2.5
25073,Las Vegas,4.0
25074,Henderson,3.0
25075,Las Vegas,3.5
25076,Las Vegas,3.5
25077,Las Vegas,3.0
25078,Las Vegas,4.5
25079,Henderson,4.5
25080,Las Vegas,3.5
25081,Las Vegas,1.5
25082,Henderson,4.0
25083,Las Vegas,2.5
25084,Las Vegas,5.0
25085,Las Vegas,4.0
25086,Las Vegas,4.5
25087,Las Vegas,4.5
25088,Las Vegas,4.0
25089,Las Vegas,2.0
25090,Las Vegas,4.0
25091,Las Vegas,4.0
25092,Las Vegas,4.0
25093,Las Vegas,3.0
25094,Las Vegas,3.0
25095,Las Vegas,3.0
25096,Las Vegas,1.0
25097,Las Vegas,2.0
25098,Henderson,2.0
25099,Las Vegas,4.5
25100,Henderson,4.5
25101,Las Vegas,3.5
25102,Henderson,4.0
25103,Las Vegas,2.5
25104,Las Vegas,2.0
25105,Las Vegas,3.0
25106,Las Vegas,3.0
25107,Las Vegas,4.5
25108,Las Vegas,3.5
25109,Las Vegas,3.5
25110,Henderson,4.5
25111,Las Vegas,3.0
25112,Las Vegas,3.5
25113,Las Vegas,4.5
25114,Las Vegas,2.5
25115,Las Vegas,4.5
25116,Las Vegas,3.0
25117,Las Vegas,2.0
25118,Las Vegas,2.5
25119,Henderson,5.0
25120,Henderson,3.5
25121,Las Vegas,4.0
25122,Las Vegas,4.5
25123,Las Vegas,3.0
25124,Las Vegas,4.0
25125,North Las Vegas,3.0
25126,Henderson,4.0
25127,Henderson,3.5
25128,Las Vegas,3.5
25129,Henderson,2.5
25130,Las Vegas,2.0
25131,Las Vegas,5.0
25132,Las Vegas,3.0
25133,Las Vegas,3.5
25134,Las Vegas,2.5
25135,Las Vegas,2.5
25136,Las Vegas,5.0
25137,Las Vegas,3.5
25138,Henderson,3.5
25139,Las Vegas,1.0
25140,Las Vegas,4.0
25141,Las Vegas,4.0
25142,Las Vegas,5.0
25143,Las Vegas,3.5
25144,Las Vegas,4.5
25145,Las Vegas,2.5
25146,Las Vegas,4.5
25147,Las Vegas,3.0
25148,Las Vegas,3.0
25149,Las Vegas,3.0
25150,Las Vegas,3.0
25151,Henderson,3.0
25152,Las Vegas,1.5
25153,Las Vegas,1.5
25154,Las Vegas,2.5
25155,Las Vegas,3.5
25156,Las Vegas,3.5
25157,Las Vegas,4.5
25158,Las Vegas,2.0
25159,Las Vegas,1.5
25160,Las Vegas,4.0
25161,Henderson,4.5
25162,Las Vegas,3.0
25163,Las Vegas,3.5
25164,Las Vegas,4.0
25165,Las Vegas,5.0
25166,Las Vegas,4.0
25167,Las Vegas,4.0
25168,North Las Vegas,5.0
25169,Las Vegas,3.5
25170,North Las Vegas,3.5
25171,Las Vegas,5.0
25172,Las Vegas,3.0
25173,Las Vegas,4.0
25174,Henderson,2.5
25175,Las Vegas,1.5
25176,Las Vegas,4.0
25177,Las Vegas,5.0
25178,Las Vegas,2.5
25179,Las Vegas,5.0
25180,Las Vegas,4.0
25181,Las Vegas,4.0
25182,Henderson,2.5
25183,Las Vegas,5.0
25184,Las Vegas,1.5
25185,Las Vegas,2.5
25186,Las Vegas,1.0
25187,Las Vegas,5.0
25188,North Las Vegas,3.5
25189,Henderson,1.0
25190,Henderson,2.5
25191,Las Vegas,3.5
25192,Las Vegas,2.5
25193,Las Vegas,3.5
25194,Las Vegas,3.5
25195,Las Vegas,4.0
25196,North Las Vegas,2.5
25197,Las Vegas,5.0
25198,Las Vegas,5.0
25199,Las Vegas,5.0
25200,Las Vegas,2.0
25201,Las Vegas,4.5
25202,Las Vegas,4.0
25203,Las Vegas,3.0
25204,North Las Vegas,4.0
25205,Henderson,2.5
25206,Las Vegas,3.0
25207,Las Vegas,3.5
25208,Las Vegas,5.0
25209,Las Vegas,3.5
25210,Las Vegas,3.5
25211,Las Vegas,4.0
25212,Henderson,4.5
25213,Las Vegas,5.0
25214,Las Vegas,4.0
25215,Henderson,4.5
25216,Las Vegas,3.5
25217,Las Vegas,1.0
25218,Las Vegas,2.0
25219,Henderson,4.0
25220,Las Vegas,3.0
25221,N Las Vegas,4.5
25222,Las Vegas,3.0
25223,Las Vegas,4.5
25224,Las Vegas,4.0
25225,Las Vegas,4.0
25226,Las Vegas,4.0
25227,Las Vegas,3.5
25228,Las Vegas,3.5
25229,Las Vegas,4.5
25230,North Las Vegas,4.0
25231,Las Vegas,1.5
25232,Las Vegas,2.5
25233,Henderson,4.0
25234,Las Vegas,4.5
25235,Las Vegas,3.0
25236,Las Vegas,5.0
25237,Las Vegas,4.0
25238,Las Vegas,3.5
25239,Las Vegas,3.0
25240,Las Vegas,3.0
25241,Las Vegas,3.0
25242,Las Vegas,4.5
25243,Las Vegas,2.0
25244,Las Vegas,4.0
25245,Las Vegas,3.5
25246,Las Vegas,3.5
25247,Las Vegas,5.0
25248,Las Vegas,3.5
25249,Las Vegas,3.5
25250,Henderson,3.5
25251,Las Vegas,3.5
25252,Las Vegas,4.0
25253,Henderson,2.5
25254,Las Vegas,5.0
25255,Las Vegas,3.5
25256,Las Vegas,2.0
25257,Las Vegas,4.0
25258,Las Vegas,3.5
25259,Las Vegas,3.5
25260,Henderson,3.5
25261,Las Vegas,4.0
25262,Henderson,3.5
25263,Las Vegas,5.0
25264,Henderson,2.5
25265,Henderson,3.5
25266,Las Vegas,3.0
25267,Las Vegas,4.0
25268,Las Vegas,4.0
25269,Las Vegas,4.5
25270,Las Vegas,3.5
25271,LAS VEGAS,3.0
25272,North Las Vegas,2.0
25273,Las Vegas,3.5
25274,Las Vegas,2.0
25275,Las Vegas,3.0
25276,Las Vegas,4.0
25277,Henderson,3.5
25278,Las Vegas,2.5
25279,Las Vegas,3.0
25280,Las Vegas,5.0
25281,North Las Vegas,4.0
25282,Las Vegas,4.5
25283,Las Vegas,3.5
25284,Henderson,4.5
25285,North Las Vegas,4.5
25286,Henderson,2.5
25287,Las Vegas,1.5
25288,Las Vegas,4.5
25289,Las Vegas,2.5
25290,Henderson,3.0
25291,Las Vegas,4.5
25292,Henderson,4.0
25293,Las Vegas,4.5
25294,Las Vegas,4.0
25295,Las Vegas,3.0
25296,Las Vegas,3.0
25297,Las Vegas,2.0
25298,Henderson,3.5
25299,Henderson,4.5
25300,Las Vegas,2.0
25301,Las Vegas,1.5
25302,Las Vegas,2.5
25303,Las Vegas,3.0
25304,Las Vegas,5.0
25305,Las Vegas,1.0
25306,Las Vegas,5.0
25307,Las Vegas,4.0
25308,Las Vegas,3.0
25309,Las Vegas,1.0
25310,Las Vegas,2.0
25311,Las Vegas,4.5
25312,Las Vegas,4.0
25313,Henderson,4.5
25314,Las Vegas,1.0
25315,Henderson,2.5
25316,Las Vegas,1.0
25317,Las Vegas,5.0
25318,Las Vegas,3.0
25319,Las Vegas,4.0
25320,Las Vegas,3.5
25321,Las Vegas,3.5
25322,Las Vegas,3.0
25323,Las Vegas,4.0
25324,Las Vegas,4.0
25325,Las Vegas,3.5
25326,Henderson,3.0
25327,Henderson,2.5
25328,Las Vegas,3.5
25329,Las Vegas,3.5
25330,Las Vegas,4.0
25331,Las Vegas,5.0
25332,Las Vegas,3.5
25333,Las Vegas,4.0
25334,Las Vegas,4.5
25335,Henderson,5.0
25336,Las Vegas,4.5
25337,Las Vegas,3.5
25338,Las Vegas,4.5
25339,Henderson,3.5
25340,Las Vegas,1.5
25341,Las Vegas,3.5
25342,Las Vegas,4.5
25343,North Las Vegas,3.0
25344,Las Vegas,3.5
25345,Las Vegas,3.5
25346,Henderson,2.0
25347,Las Vegas,3.0
25348,Henderson,4.0
25349,Las Vegas,3.0
25350,Las Vegas,4.0
25351,Las Vegas,3.0
25352,Las Vegas,4.5
25353,Las Vegas,4.0
25354,North Las Vegas,3.5
25355,Las Vegas,1.0
25356,Buckeye,4.0
25357,Las Vegas,3.0
25358,Henderson,4.5
25359,Henderson,3.5
25360,Phoenix,4.0
25361,Pittsburgh,4.0
25362,Las Vegas,2.0
25363,Las Vegas,4.0
25364,Champaign,3.0
25365,Phoenix,4.5
25366,Middleton,3.0
25367,Mesa,3.5
25368,Tempe,3.5
25369,Gilbert,4.0
25370,Charlotte,2.0
25371,Charlotte,3.5
25372,Phoenix,3.5
25373,Las Vegas,3.5
25374,Champaign,3.5
25375,Champaign,3.0
25376,Urbana,4.5
25377,Phoenix,3.0
25378,Phoenix,4.0
25379,Champaign,3.5
25380,Las Vegas,4.5
25381,Goodyear,3.5
25382,Las Vegas,3.0
25383,Las Vegas,3.5
25384,Las Vegas,4.0
25385,Las Vegas,4.0
25386,Mesa,2.5
25387,Las Vegas,3.5
25388,Pittsburgh,3.0
25389,Mesa,4.5
25390,Charlotte,2.5
25391,Glendale,3.0
25392,Pittsburgh,4.0
25393,Phoenix,4.5
25394,Phoenix,4.5
25395,Las Vegas,3.5
25396,Henderson,4.0
25397,Las Vegas,2.5
25398,Madison,4.0
25399,Champaign,4.5
25400,Las Vegas,4.0
25401,Madison,3.5
25402,Las Vegas,4.5
25403,Las Vegas,2.5
25404,North Las Vegas,3.5
25405,Scottsdale,2.5
25406,Scottsdale,5.0
25407,Tempe,3.5
25408,Phoenix,3.5
25409,Scottsdale,3.5
25410,Henderson,4.0
25411,Scottsdale,4.5
25412,Phoenix,4.0
25413,Phoenix,3.5
25414,Phoenix,4.0
25415,Las Vegas,2.5
25416,Peoria,3.5
25417,Phoenix,3.5
25418,Las Vegas,3.0
25419,Las Vegas,3.0
25420,Peoria,3.0
25421,Madison,3.0
25422,Chandler,3.0
25423,Charlotte,3.5
25424,Charlotte,2.5
25425,Indian Trail,3.5
25426,Las Vegas,3.0
25427,Las Vegas,3.0
25428,Charlotte,1.5
25429,Las Vegas,4.5
25430,Las Vegas,4.0
25431,Gilbert,4.5
25432,Las Vegas,3.0
25433,Las Vegas,4.0
25434,Gilbert,3.0
25435,Glendale,3.0
25436,Phoenix,4.0
25437,Las Vegas,4.0
25438,Las Vegas,4.0
25439,Champaign,3.5
25440,Las Vegas,4.0
25441,Avondale,4.0
25442,Madison,4.0
25443,Las Vegas,4.0
25444,Las Vegas,4.0
25445,Las Vegas,3.5
25446,Mesa,1.5
25447,Phoenix,2.5
25448,Las Vegas,4.0
25449,Scottsdale,4.0
25450,Las Vegas,4.5
25451,Las Vegas,3.5
25452,Mesa,3.0
25453,Las Vegas,4.0
25454,Las Vegas,4.0
25455,Scottsdale,4.0
25456,Las Vegas,4.5
25457,Las Vegas,4.5
25458,Las Vegas,4.0
25459,Las Vegas,3.5
25460,Charlotte,3.5
25461,Las Vegas,3.0
25462,Las Vegas,3.5
25463,Scottsdale,3.5
25464,Las Vegas,4.0
25465,Las Vegas,3.5
25466,Las Vegas,2.5
25467,Las Vegas,2.5
25468,Las Vegas,3.5
25469,Las Vegas,3.5
25470,Fountain Hills,4.0
25471,Scottsdale,5.0
25472,Scottsdale,3.0
25473,Phoenix,2.5
25474,Tempe,3.5
25475,Las Vegas,3.0
25476,Las Vegas,4.0
25477,Pittsburgh,3.0
25478,Las Vegas,3.5
25479,Urbana,3.0
25480,Charlotte,4.0
25481,Las Vegas,3.5
25482,Phoenix,4.5
25483,Las Vegas,3.0
25484,Phoenix,3.0
25485,Glendale,3.5
25486,Las Vegas,4.0
25487,Las Vegas,2.5
25488,Las Vegas,4.0
25489,Las Vegas,3.5
25490,Phoenix,2.0
25491,Champaign,4.0
25492,Las Vegas,3.0
25493,Phoenix,5.0
25494,Las Vegas,3.5
25495,Las Vegas,3.5
25496,Las Vegas,3.5
25497,Pittsburgh,3.5
25498,Las Vegas,3.0
25499,Pittsburgh,3.0
25500,Pittsburgh,3.5
25501,Pittsburgh,4.0
25502,Pittsburgh,4.5
25503,Phoenix,4.5
25504,Las Vegas,4.0
25505,Scottsdale,3.0
25506,Las Vegas,2.5
25507,Las Vegas,2.5
25508,Phoenix,3.0
25509,Avondale,3.5
25510,Champaign,4.5
25511,Champaign,3.0
25512,Henderson,4.5
25513,Tempe,3.5
25514,Phoenix,1.5
25515,Charlotte,3.0
25516,Scottsdale,3.0
25517,Las Vegas,4.0
25518,Las Vegas,4.0
25519,Las Vegas,4.5
25520,Champaign,4.0
25521,Las Vegas,3.0
25522,Las Vegas,4.0
25523,Las Vegas,4.0
25524,Urbana,2.5
25525,Phoenix,3.0
25526,Phoenix,4.5
25527,Las Vegas,4.0
25528,Phoenix,4.0
25529,Las Vegas,3.5
25530,Scottsdale,3.0
25531,Glendale,4.0
25532,Pittsburgh,3.5
25533,Tempe,2.0
25534,Las Vegas,3.0
25535,Scottsdale,3.5
25536,Pittsburgh,4.0
25537,Las Vegas,3.5
25538,Gilbert,4.0
25539,Gilbert,4.0
25540,Mesa,3.0
25541,Pittsburgh,3.5
25542,Las Vegas,3.0
25543,Madison,4.0
25544,Las Vegas,2.5
25545,Las Vegas,3.5
25546,Las Vegas,3.5
25547,Las Vegas,2.0
25548,Glendale,3.5
25549,Las Vegas,3.5
25550,Phoenix,3.0
25551,Las Vegas,3.0
25552,Las Vegas,3.5
25553,Las Vegas,3.5
25554,Las Vegas,2.5
25555,Glendale,3.0
25556,Las Vegas,3.5
25557,Scottsdale,4.5
25558,Scottsdale,4.5
25559,Las Vegas,4.5
25560,Phoenix,4.0
25561,Scottsdale,4.5
25562,Phoenix,2.5
25563,Las Vegas,4.0
25564,Las Vegas,4.0
25565,Las Vegas,4.5
25566,Boulder City,4.0
25567,Phoenix,5.0
25568,Henderson,4.5
25569,Henderson,2.5
25570,Las Vegas,4.0
25571,Goodyear,3.5
25572,Phoenix,3.0
25573,Tempe,4.5
25574,Las Vegas,3.5
25575,Phoenix,4.0
25576,Henderson,4.0
25577,Las Vegas,3.5
25578,Las Vegas,4.5
25579,Las Vegas,3.5
25580,Henderson,3.0
25581,Henderson,4.0
25582,Henderson,3.0
25583,Las Vegas,5.0
25584,Las Vegas,4.0
25585,Phoenix,3.5
25586,Las Vegas,3.5
25587,Las Vegas,4.0
25588,Phoenix,4.0
25589,Phoenix,4.0
25590,Phoenix,3.5
25591,Las Vegas,4.0
25592,Las Vegas,3.0
25593,Pittsburgh,4.0
25594,Las Vegas,4.5
25595,Las Vegas,3.5
25596,Scottsdale,4.0
25597,Phoenix,4.5
25598,Phoenix,5.0
25599,Henderson,3.5
25600,Phoenix,4.5
25601,Las Vegas,3.0
25602,Las Vegas,4.0
25603,Phoenix,4.5
25604,Pittsburgh,4.5
25605,Phoenix,4.0
25606,Phoenix,3.5
25607,Henderson,3.5
25608,Las Vegas,4.0
25609,Las Vegas,3.0
25610,Las Vegas,4.5
25611,Las Vegas,3.5
25612,Charlotte,3.5
25613,Las Vegas,4.0
25614,Las Vegas,4.0
25615,Phoenix,4.5
25616,Bellevue,4.5
25617,Pittsburgh,4.0
25618,Las Vegas,4.0
25619,Charlotte,4.0
25620,Mesa,4.0
25621,Champaign,4.0
25622,Glendale,3.5
25623,Scottsdale,4.0
25624,Madison,2.5
25625,Las Vegas,2.0
25626,Las Vegas,3.5
25627,Mesa,5.0
25628,Scottsdale,3.5
25629,Charlotte,4.5
25630,Madison,1.5
25631,Madison,4.0
25632,Las Vegas,4.5
25633,Pittsburgh,4.0
25634,Pittsburgh,2.5
25635,Las Vegas,3.5
25636,Las Vegas,3.0
25637,Phoenix,2.5
25638,Las Vegas,5.0
25639,Phoenix,3.5
25640,Las Vegas,3.0
25641,Scottsdale,4.0
25642,Glendale,3.5
25643,Queen Creek,3.5
25644,Henderson,3.5
25645,Henderson,4.0
25646,Tempe,2.5
25647,Henderson,4.0
25648,Las Vegas,3.5
25649,Phoenix,3.0
25650,Phoenix,3.5
25651,Las Vegas,4.5
25652,Henderson,4.0
25653,Henderson,4.0
25654,Huntersville,3.0
25655,Las Vegas,4.5
25656,Las Vegas,3.5
25657,Phoenix,4.0
25658,Pittsburgh,4.0
25659,Las Vegas,2.5
25660,Phoenix,4.5
25661,Charlotte,3.5
25662,Pittsburgh,4.0
25663,Charlotte,4.5
25664,Scottsdale,2.5
25665,Henderson,4.0
25666,Anthem,4.5
25667,Phoenix,4.0
25668,Scottsdale,2.5
25669,Charlotte,3.0
25670,Tempe,4.5
25671,Las Vegas,2.5
25672,Las Vegas,4.5
25673,Las Vegas,3.0
25674,Surprise,3.5
25675,Phoenix,4.0
25676,Phoenix,3.0
25677,Las Vegas,3.5
25678,Phoenix,3.5
25679,Surprise,5.0
25680,Tempe,3.0
25681,Tempe,4.0
25682,Scottsdale,3.5
25683,Champaign,3.5
25684,Surprise,3.0
25685,Madison,4.0
25686,Scottsdale,5.0
25687,Charlotte,4.0
25688,Phoenix,3.0
25689,Las Vegas,4.5
25690,Scottsdale,5.0
25691,Pittsburgh,3.0
25692,Las Vegas,1.5
25693,Phoenix,2.5
25694,Champaign,3.5
25695,El Mirage,2.0
25696,Tempe,4.0
25697,Phoenix,2.5
25698,Phoenix,3.5
25699,North Las Vegas,3.5
25700,Pittsburgh,3.0
25701,Phoenix,4.0
25702,Glendale,4.5
25703,Phoenix,4.5
25704,Urbana,2.0
25705,Las Vegas,3.0
25706,Mesa,3.0
25707,Phoenix,4.0
25708,Phoenix,4.5
25709,Phoenix,3.5
25710,Las Vegas,4.0
25711,Champaign,3.0
25712,Scottsdale,3.5
25713,Phoenix,3.5
25714,Mesa,3.5
25715,Phoenix,3.5
25716,Phoenix,4.0
25717,Scottsdale,4.0
25718,Scottsdale,3.5
25719,Pittsburgh,4.5
25720,Glendale,3.5
25721,Phoenix,4.0
25722,Scottsdale,3.0
25723,Henderson,3.0
25724,North Las Vegas,4.0
25725,Las Vegas,3.5
25726,Glendale,3.5
25727,Paradise Valley,4.0
25728,Pittsburgh,4.5
25729,Chandler,4.0
25730,Scottsdale,2.5
25731,Phoenix,4.0
25732,Henderson,3.5
25733,Pittsburgh,3.5
25734,Pittsburgh,2.5
25735,Las Vegas,2.0
25736,Las Vegas,4.0
25737,Las Vegas,3.5
25738,Pittsburgh,4.5
25739,Las Vegas,3.5
25740,Las Vegas,3.0
25741,Glendale,4.5
25742,Las Vegas,4.0
25743,Charlotte,4.5
25744,Phoenix,2.5
25745,Scottsdale,2.5
25746,Charlotte,4.0
25747,Phoenix,4.0
25748,Charlotte,2.5
25749,Matthews,3.0
25750,Scottsdale,3.5
25751,Scottsdale,4.0
25752,Phoenix,4.0
25753,Surprise,2.5
25754,Goodyear,2.5
25755,Madison,4.0
25756,Peoria,3.5
