,business_id,full_address,hours,open,categories,city,review_count,name,neighborhoods,longitude,state,stars,latitude,attributes,type
438,qicXiOKmN-GFubYuiPAFKg,"1100 Liberty Ave
Ste 1017
Downtown
Pittsburgh, PA 15222","{u'Tuesday': {u'close': u'21:00', u'open': u'10:00'}, u'Friday': {u'close': u'18:00', u'open': u'10:00'}, u'Wednesday': {u'close': u'21:00', u'open': u'10:00'}, u'Thursday': {u'close': u'21:00', u'open': u'10:00'}, u'Saturday': {u'close': u'17:00', u'open': u'08:00'}}",True,"[u'Hair Salons', u'Hair Stylists', u'Beauty & Spas']",Pittsburgh,10,Sognatore,[u'Downtown'],-79.9924126,PA,4.0,40.4442424,"{u'Hair Types Specialized In': {u'coloring': True, u'africanamerican': False, u'curly': True, u'perms': True, u'kids': False, u'extensions': False, u'asian': True, u'straightperms': True}, u'Wheelchair Accessible': True, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}, u'By Appointment Only': False, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Price Range': 3}",business
439,gfpl_GyyY5uj6zJnIdzImQ,"120 5th Ave
Ste 2
Downtown
Pittsburgh, PA 15222","{u'Monday': {u'close': u'21:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'21:00', u'open': u'11:00'}, u'Friday': {u'close': u'21:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'21:00', u'open': u'11:00'}, u'Thursday': {u'close': u'21:00', u'open': u'11:00'}, u'Saturday': {u'close': u'21:00', u'open': u'16:00'}}",True,"[u'Cafes', u'Restaurants']",Pittsburgh,10,Caffe Amante,[u'Downtown'],-80.003443,PA,3.5,40.441888,"{u'Take-out': True, u'Price Range': 2, u'Outdoor Seating': False, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Delivery': False, u'Attire': u'dressy', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Takes Reservations': True, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': True, u'Accepts Credit Cards': True, u'Good For Groups': True, u'Alcohol': u'full_bar'}",business
440,2ogxlmNxcE4yTJt9BAH8wQ,"717 Liberty Ave Ste 209
Downtown
Pittsburgh, PA 15222",{},True,"[u'Shopping', u'Jewelry']",Pittsburgh,3,Bucci Jewelry,[u'Downtown'],-79.9994015,PA,5.0,40.4427705,"{u'By Appointment Only': False, u'Accepts Credit Cards': True, u'Price Range': 2, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}}",business
441,TqkBwRmoEgECElxeY0OgKA,"606 Liberty Ave
Downtown
Pittsburgh, PA 15222","{u'Tuesday': {u'close': u'18:00', u'open': u'08:30'}, u'Monday': {u'close': u'17:30', u'open': u'08:30'}, u'Wednesday': {u'close': u'15:30', u'open': u'08:30'}, u'Thursday': {u'close': u'17:30', u'open': u'08:30'}}",True,"[u'Health & Medical', u'Chiropractors']",Pittsburgh,5,Healthquest Chiropractic,[u'Downtown'],-80.001354,PA,5.0,40.441787,{u'By Appointment Only': True},business
442,l-OmDgEd4QkZpyXVpkp2yA,"628 Smithfield St
Downtown
Pittsburgh, PA 15222","{u'Monday': {u'close': u'22:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'22:00', u'open': u'11:00'}, u'Friday': {u'close': u'22:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'22:00', u'open': u'11:00'}, u'Thursday': {u'close': u'22:00', u'open': u'11:00'}, u'Saturday': {u'close': u'18:00', u'open': u'11:00'}}",True,"[u'Pizza', u'Restaurants']",Pittsburgh,25,Villa Reale Pizzeria & Restaurant,[u'Downtown'],-79.996955,PA,3.5,40.4421419,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': False, u'Caters': True, u'Noise Level': u'loud', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': True, u'Delivery': True, u'Dogs Allowed': False, u'Attire': u'casual', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'brunch': False, u'breakfast': False}, u'Takes Reservations': True, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': True, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good for Kids': True, u'Alcohol': u'full_bar', u'Wheelchair Accessible': True}",business
443,NezYty89H0PtLr76V17Z-Q,"609 Penn Ave
Ste 203
Downtown
Pittsburgh, PA 15222","{u'Tuesday': {u'close': u'18:00', u'open': u'09:00'}, u'Friday': {u'close': u'18:00', u'open': u'09:00'}, u'Wednesday': {u'close': u'21:00', u'open': u'09:00'}, u'Thursday': {u'close': u'21:00', u'open': u'09:00'}, u'Saturday': {u'close': u'16:00', u'open': u'09:00'}}",True,"[u'Hair Salons', u'Beauty & Spas', u'Hair Removal', u'Nail Salons']",Pittsburgh,26,Salon Nuvo,[u'Downtown'],-80.0017988,PA,4.5,40.4428269,"{u'Accepts Insurance': False, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'By Appointment Only': True, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Price Range': 2}",business
444,0FgwBx7pgmNdUtsd_T8UYQ,"6 PPG Pl
Downtown
Pittsburgh, PA 15222","{u'Monday': {u'close': u'22:00', u'open': u'11:30'}, u'Tuesday': {u'close': u'22:00', u'open': u'11:30'}, u'Friday': {u'close': u'23:00', u'open': u'11:30'}, u'Wednesday': {u'close': u'22:00', u'open': u'11:30'}, u'Thursday': {u'close': u'22:00', u'open': u'11:30'}, u'Sunday': {u'close': u'21:00', u'open': u'17:00'}, u'Saturday': {u'close': u'23:00', u'open': u'17:00'}}",True,"[u'Steakhouses', u'Restaurants']",Pittsburgh,64,Ruths Chris Steak House,[u'Downtown'],-80.0038037,PA,4.0,40.4394267,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 4, u'Outdoor Seating': False, u'Caters': False, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': False, u'validated': True, u'lot': False, u'valet': False}, u'Good For Groups': True, u'Delivery': False, u'Attire': u'dressy', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Takes Reservations': True, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': True, u'casual': False}, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good for Kids': False, u'Alcohol': u'full_bar', u'Wheelchair Accessible': True}",business
445,l6d9-LxY8gM6v7WxehHfwg,"545 Liberty Ave
Downtown
Pittsburgh, PA 15222","{u'Monday': {u'close': u'17:00', u'open': u'09:00'}, u'Tuesday': {u'close': u'17:00', u'open': u'09:00'}, u'Friday': {u'close': u'17:00', u'open': u'09:00'}, u'Wednesday': {u'close': u'17:00', u'open': u'09:00'}, u'Thursday': {u'close': u'17:00', u'open': u'09:00'}, u'Saturday': {u'close': u'14:30', u'open': u'10:30'}}",True,"[u'Local Services', u'Shoe Repair']",Pittsburgh,18,Ullrich Shoe Repair,[u'Downtown'],-80.0023303,PA,4.0,40.4419779,{u'Accepts Credit Cards': True},business
446,SOtuHbrSorYWYGh_GTIXbQ,"304 Forbes Ave
Downtown
Pittsburgh, PA 15222",{},True,"[u'Local Services', u'Shoe Repair']",Pittsburgh,3,Gabriel Shoe Repair,[u'Downtown'],-80.0005823,PA,4.5,40.4398848,{u'Accepts Credit Cards': False},business
447,U_7v32SpCrB-0pR0B8Fg2Q,"115 Smithfield St
Downtown
Pittsburgh, PA 15222",{},True,"[u'Newspapers & Magazines', u'Books, Mags, Music & Video', u'Shopping']",Pittsburgh,4,Smithfield News,[u'Downtown'],-80.0004755,PA,4.0,40.4377199,"{u'Price Range': 1, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}}",business
448,SzHTdZR3yY1WBYUxkVxmUQ,"212 Blvd of the Allies
Downtown
Pittsburgh, PA 15222","{u'Monday': {u'close': u'21:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'21:00', u'open': u'11:00'}, u'Friday': {u'close': u'22:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'22:00', u'open': u'11:00'}, u'Thursday': {u'close': u'22:00', u'open': u'11:00'}, u'Saturday': {u'close': u'22:00', u'open': u'16:00'}}",False,"[u'Restaurants', u'Italian']",Pittsburgh,18,Papa J's Centro,[u'Downtown'],-80.0032374,PA,3.0,40.4389116,"{u'Take-out': True, u'Price Range': 2, u'Outdoor Seating': False, u'Noise Level': u'very_loud', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': True, u'Delivery': False, u'Attire': u'casual', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Takes Reservations': True, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': True, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Alcohol': u'full_bar', u'Wheelchair Accessible': False}",business
449,kL654J-hE2S4ShF6atfYrQ,"969 Liberty Ave
Downtown
Pittsburgh, PA 15222",{},True,"[u'Local Services', u'Sewing & Alterations']",Pittsburgh,3,George's Tailor Shop,[u'Downtown'],-79.995567,PA,4.5,40.443774,{u'Accepts Credit Cards': False},business
450,WzQrtfz7DSQEv2CK82zhcg,"965 Liberty Ave
Downtown
Pittsburgh, PA 15222","{u'Monday': {u'close': u'02:00', u'open': u'14:00'}, u'Tuesday': {u'close': u'02:00', u'open': u'14:00'}, u'Friday': {u'close': u'02:00', u'open': u'14:00'}, u'Wednesday': {u'close': u'02:00', u'open': u'14:00'}, u'Thursday': {u'close': u'02:00', u'open': u'14:00'}, u'Sunday': {u'close': u'02:00', u'open': u'14:00'}, u'Saturday': {u'close': u'02:00', u'open': u'14:00'}}",True,"[u'Bars', u'Gay Bars', u'Nightlife']",Pittsburgh,10,Images Bar,[u'Downtown'],-79.9957155,PA,3.5,40.4437866,"{u'Alcohol': u'full_bar', u'Good For Dancing': True, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Smoking': u'yes', u'Happy Hour': True, u'Has TV': True, u'Outdoor Seating': False, u'Coat Check': False, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Music': {u'dj': True}, u'Accepts Credit Cards': True, u'Good For Groups': True, u'Price Range': 1}",business
451,gFT2yXDXJ1qfuGOSfSU5Bw,"2101 Penn Ave
Strip District
Pittsburgh, PA 15222","{u'Monday': {u'close': u'17:00', u'open': u'08:30'}, u'Tuesday': {u'close': u'17:00', u'open': u'08:30'}, u'Friday': {u'close': u'17:00', u'open': u'08:30'}, u'Wednesday': {u'close': u'17:00', u'open': u'08:30'}, u'Thursday': {u'close': u'17:00', u'open': u'08:30'}, u'Sunday': {u'close': u'15:30', u'open': u'10:00'}, u'Saturday': {u'close': u'17:00', u'open': u'07:30'}}",True,"[u'Food', u'Specialty Food', u'Chocolatiers & Shops']",Pittsburgh,59,Mon Aimee Chocolat,[u'Strip District'],-79.9831293,PA,3.5,40.4519376,"{u'Price Range': 2, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}}",business
452,cg8b1FGcl-Sytfa8UlCcjg,"3 Ppg Pl
Downtown
Pittsburgh, PA 15222",{},True,"[u'Food', u'Bagels']",Pittsburgh,6,Einstein Bagels,[u'Downtown'],-80.0026889,PA,4.0,40.440125,"{u'Accepts Credit Cards': True, u'Price Range': 1, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}}",business
453,UQSGL98JH8346Uv9B9Ec0g,"1809 Penn Ave
Strip District
Pittsburgh, PA 15222","{u'Monday': {u'close': u'16:30', u'open': u'08:00'}, u'Tuesday': {u'close': u'16:30', u'open': u'08:00'}, u'Friday': {u'close': u'16:30', u'open': u'08:00'}, u'Wednesday': {u'close': u'16:30', u'open': u'08:00'}, u'Thursday': {u'close': u'16:30', u'open': u'08:00'}, u'Sunday': {u'close': u'16:00', u'open': u'08:00'}, u'Saturday': {u'close': u'17:00', u'open': u'07:00'}}",True,"[u'Food', u'Grocery']",Pittsburgh,16,Stan's Market,[u'Strip District'],-79.9848259,PA,3.5,40.4507487,"{u'Price Range': 1, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}}",business
454,kj3qws3WSMgOotUeACSdFA,"2801 Penn Ave
Strip District
Pittsburgh, PA 15222","{u'Monday': {u'close': u'21:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'21:00', u'open': u'11:00'}, u'Friday': {u'close': u'23:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'21:00', u'open': u'11:00'}, u'Thursday': {u'close': u'21:00', u'open': u'11:00'}, u'Sunday': {u'close': u'20:00', u'open': u'12:00'}, u'Saturday': {u'close': u'23:00', u'open': u'11:00'}}",True,"[u'Food', u'Ice Cream & Frozen Yogurt']",Pittsburgh,76,Klavon's Ice Cream Parlor,[u'Strip District'],-79.9756514,PA,4.0,40.4570498,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 1, u'Caters': False, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': True, u'valet': False}, u'Delivery': False, u'Takes Reservations': False, u'Wi-Fi': u'no', u'Wheelchair Accessible': True}",business
455,59JAguBIKS95_ohKXZtBfw,"2 Gateway Ctr
Downtown
Pittsburgh, PA 15222",{},True,"[u'Massage', u'Beauty & Spas']",Pittsburgh,4,Healing Touch Massage Therapy,[u'Downtown'],-80.0046622753,PA,4.5,40.4423828266,{},business
456,uILvDDCgw63_KJsZMO9GvA,"945 Penn Ave
Downtown
Pittsburgh, PA 15222",{},True,"[u'Hotels & Travel', u'Event Planning & Services', u'Hotels']",Pittsburgh,36,Courtyard Pittsburgh Downtown,[u'Downtown'],-79.9965067,PA,3.5,40.4443613,"{u'Dogs Allowed': False, u'Accepts Credit Cards': True, u'Wi-Fi': u'free', u'Price Range': 2}",business
457,xgcZN3F2f9LxLASQK_xzhw,"2840 Smallman St
Strip District
Pittsburgh, PA 15222","{u'Monday': {u'close': u'17:00', u'open': u'09:00'}, u'Tuesday': {u'close': u'17:00', u'open': u'09:00'}, u'Friday': {u'close': u'17:00', u'open': u'09:00'}, u'Wednesday': {u'close': u'17:00', u'open': u'09:00'}, u'Thursday': {u'close': u'17:00', u'open': u'09:00'}, u'Saturday': {u'close': u'16:00', u'open': u'10:00'}}",True,"[u'Delis', u'Restaurants']",Pittsburgh,24,Smallman Street Deli,[u'Strip District'],-79.97509,PA,4.0,40.4582377,"{u'Take-out': True, u'Price Range': 1, u'Outdoor Seating': True, u'Caters': True, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}, u'Good For Groups': True, u'Delivery': False, u'Attire': u'casual', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'brunch': False, u'breakfast': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': False, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Alcohol': u'none', u'Wheelchair Accessible': False}",business
458,_aGVicux2dJm9sqzLSCJtg,"703 Liberty Ave
Downtown
Pittsburgh, PA 15222",{},True,"[u'Fast Food', u'Sandwiches', u'Restaurants']",Pittsburgh,3,Subway,[u'Downtown'],-79.9997098,PA,3.5,40.4427514,"{u'Take-out': True, u'Price Range': 1, u'Outdoor Seating': False, u'Caters': True, u'Noise Level': u'average', u'Attire': u'casual', u'Delivery': False, u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Takes Reservations': False, u'Waiter Service': False, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Good For Groups': True, u'Alcohol': u'none'}",business
459,utEUlyjd2DjV3T23I8I1wg,"2835 Smallman St
Strip District
Pittsburgh, PA 15222","{u'Monday': {u'close': u'17:00', u'open': u'10:00'}, u'Tuesday': {u'close': u'17:00', u'open': u'10:00'}, u'Friday': {u'close': u'17:00', u'open': u'10:00'}, u'Wednesday': {u'close': u'17:00', u'open': u'10:00'}, u'Thursday': {u'close': u'17:00', u'open': u'10:00'}, u'Saturday': {u'close': u'16:00', u'open': u'10:00'}}",True,"[u'Shopping', u'Home Services', u'Carpet Cleaning', u'Home & Garden', u'Local Services', u'Carpeting', u'Rugs']",Pittsburgh,3,Pittsburgh Rug Company,[u'Strip District'],-79.975791,PA,5.0,40.458304,"{u'Accepts Credit Cards': True, u'Price Range': 2}",business
460,XY3sN_2uusMSU9i1WINFeg,"719 Liberty Ave
Downtown
Pittsburgh, PA 15222","{u'Monday': {u'close': u'17:00', u'open': u'09:00'}, u'Tuesday': {u'close': u'17:00', u'open': u'09:00'}, u'Friday': {u'close': u'17:00', u'open': u'09:00'}, u'Wednesday': {u'close': u'17:00', u'open': u'09:00'}, u'Thursday': {u'close': u'17:00', u'open': u'09:00'}, u'Sunday': {u'close': u'17:00', u'open': u'09:00'}, u'Saturday': {u'close': u'17:00', u'open': u'09:00'}}",True,"[u'Opera & Ballet', u'Arts & Entertainment', u'Performing Arts']",Pittsburgh,52,Benedum Center for the Performing Arts,[u'Downtown'],-79.9986943,PA,4.5,40.4430419,{u'Good for Kids': True},business
461,I1GNaQKonjq8PF8PGqNW7Q,"321E 7th Ave
Homestead
Homestead, PA 15120",{},True,"[u'Car Wash', u'Automotive']",Homestead,4,Tunnel O Suds,[u'Homestead'],-79.9166814,PA,4.5,40.4037481,{},business
462,uUorjstNslr3gkIsVGtQAg,"630 Stanwix St
Downtown
Pittsburgh, PA 15222",{},False,"[u'American (Traditional)', u'Restaurants']",Pittsburgh,15,Max & Erma's Restaurants,[u'Downtown'],-80.0042813,PA,3.5,40.4431765,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': False, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': True, u'Delivery': False, u'Attire': u'casual', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good for Kids': True, u'Alcohol': u'full_bar', u'Wheelchair Accessible': True}",business
463,GSiHJG8LqTn5ZQAY1r9q9w,"957 Liberty Ave
Downtown
Pittsburgh, PA 15222",{},True,"[u'Chinese', u'Restaurants']",Pittsburgh,7,Liang's Hunan Restaurant,[u'Downtown'],-79.9961509,PA,1.5,40.4434132,"{u'Take-out': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Noise Level': u'quiet', u'Attire': u'casual', u'Delivery': True, u'Outdoor Seating': False, u'Takes Reservations': True, u'Price Range': 1, u'Good for Kids': True, u'Good For Groups': True, u'Alcohol': u'beer_and_wine'}",business
464,0Lsd35rHY6UtPFHjjxJ1LA,"24 Market Sq
Downtown
Pittsburgh, PA 15222",{},False,"[u'American (Traditional)', u'Restaurants']",Pittsburgh,7,1902 Tavern,[u'Downtown'],-80.0031108,PA,2.5,40.441207,"{u'Price Range': 3, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Delivery': False, u'Outdoor Seating': True, u'Attire': u'casual', u'Waiter Service': True, u'Takes Reservations': True, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Good For Groups': True, u'Alcohol': u'full_bar'}",business
465,Z_6hNWPNC0O-IVZ5m3kBtg,"1736 Penn Ave
Strip District
Pittsburgh, PA 15222","{u'Monday': {u'close': u'17:00', u'open': u'08:30'}, u'Tuesday': {u'close': u'17:00', u'open': u'08:30'}, u'Friday': {u'close': u'17:00', u'open': u'08:30'}, u'Wednesday': {u'close': u'17:00', u'open': u'08:30'}, u'Thursday': {u'close': u'17:00', u'open': u'08:30'}, u'Saturday': {u'close': u'15:00', u'open': u'08:00'}}",True,"[u'Party Supplies', u'Shopping', u'Event Planning & Services', u'Souvenir Shops']",Pittsburgh,11,Mike Feinberg Company,[u'Strip District'],-79.9847785,PA,4.5,40.4502241,"{u'Accepts Credit Cards': True, u'Price Range': 2, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}}",business
466,Bza-l75OiKcMRmTYILpyfQ,"626 Smithfield St
Downtown
Pittsburgh, PA 15222","{u'Monday': {u'close': u'17:00', u'open': u'10:00'}, u'Tuesday': {u'close': u'17:00', u'open': u'10:00'}, u'Friday': {u'close': u'17:00', u'open': u'10:00'}, u'Wednesday': {u'close': u'17:00', u'open': u'10:00'}, u'Thursday': {u'close': u'17:00', u'open': u'10:00'}, u'Saturday': {u'close': u'15:00', u'open': u'11:00'}}",True,"[u'Hot Dogs', u'Restaurants']",Pittsburgh,18,Wiener World,[u'Downtown'],-79.9971354078,PA,3.5,40.4422344518,"{u'Take-out': True, u'Accepts Credit Cards': False, u'Price Range': 1, u'Outdoor Seating': False, u'Noise Level': u'quiet', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Delivery': False, u'Attire': u'casual', u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': False, u'Wi-Fi': u'no', u'Good for Kids': True, u'Good For Groups': False, u'Alcohol': u'none'}",business
467,-TSFapUMwdyyxoi2egkOhw,"420 Smithfield St
Downtown
Pittsburgh, PA 15222",{},True,"[u'Steakhouses', u'Restaurants']",Pittsburgh,8,Sammy's Famous Corned Beef,[u'Downtown'],-79.9989485,PA,2.5,40.439202,"{u'Take-out': True, u'Price Range': 1, u'Outdoor Seating': False, u'Caters': False, u'Noise Level': u'loud', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Delivery': False, u'Attire': u'casual', u'Has TV': True, u'Good For': {u'lunch': True, u'breakfast': False, u'dinner': False, u'latenight': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': False, u'Accepts Credit Cards': True, u'Good for Kids': False, u'Good For Groups': False, u'Alcohol': u'beer_and_wine'}",business
468,ky28rk4PPr-d-PvTnmneIQ,"320 6th Ave
Downtown
Pittsburgh, PA 15222","{u'Monday': {u'close': u'16:00', u'open': u'08:30'}, u'Tuesday': {u'close': u'16:00', u'open': u'08:30'}, u'Friday': {u'close': u'16:00', u'open': u'08:30'}, u'Wednesday': {u'close': u'16:00', u'open': u'08:30'}, u'Thursday': {u'close': u'16:00', u'open': u'08:30'}, u'Sunday': {u'close': u'12:00', u'open': u'09:30'}}",True,"[u'Churches', u'Religious Organizations']",Pittsburgh,4,First Presbyterian Church of Pittsburgh,[u'Downtown'],-79.999013,PA,2.5,40.441564,{},business
469,-nfzEVOVvmDSFbxvBsllGQ,"949 Liberty Ave
Downtown
Pittsburgh, PA 15222",{},True,"[u'Bars', u'Nightlife']",Pittsburgh,28,Mahoney's Restaurant,[u'Downtown'],-79.9963285,PA,2.5,40.4436238,"{u'Alcohol': u'full_bar', u'Noise Level': u'average', u'Music': {}, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Good for Kids': True, u'Price Range': 2, u'Good For Dancing': False, u'Delivery': False, u'Coat Check': False, u'Accepts Credit Cards': True, u'Take-out': True, u'Happy Hour': True, u'Outdoor Seating': False, u'Takes Reservations': False, u'Waiter Service': True, u'Wi-Fi': u'no', u'Caters': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Has TV': True, u'Good For Groups': True}",business
470,HmG9zkBtRwttGE291q9b6g,"2005 Penn Ave
Strip District
Pittsburgh, PA 15222","{u'Monday': {u'close': u'16:00', u'open': u'07:00'}, u'Tuesday': {u'close': u'16:00', u'open': u'07:00'}, u'Friday': {u'close': u'16:00', u'open': u'07:00'}, u'Wednesday': {u'close': u'16:00', u'open': u'07:00'}, u'Thursday': {u'close': u'16:00', u'open': u'07:00'}, u'Sunday': {u'close': u'14:00', u'open': u'09:00'}, u'Saturday': {u'close': u'16:30', u'open': u'07:00'}}",False,"[u'Food', u'Coffee & Tea']",Pittsburgh,11,Fortunes Coffee Roastery,[u'Strip District'],-79.983917,PA,4.0,40.4514312,"{u'Price Range': 2, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True, u'Outdoor Seating': True, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}}",business
471,AehuBK7aJZM76mAmQ7KL2w,"601 Wood St
Downtown
Pittsburgh, PA 15222","{u'Sunday': {u'close': u'17:00', u'open': u'11:00'}, u'Friday': {u'close': u'20:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'18:00', u'open': u'11:00'}, u'Thursday': {u'close': u'18:00', u'open': u'11:00'}, u'Saturday': {u'close': u'20:00', u'open': u'11:00'}}",True,"[u'Arts & Entertainment', u'Art Galleries', u'Shopping']",Pittsburgh,10,Wood Street Galleries,[u'Downtown'],-79.999571,PA,4.0,40.4423378,"{u'Dogs Allowed': False, u'Wheelchair Accessible': True, u'Parking': {u'garage': True, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'By Appointment Only': False, u'Accepts Credit Cards': False, u'Good for Kids': True, u'Price Range': 1}",business
472,2bBxE8pEbLBETejCi_aBeg,"1100 Liberty Ave
Downtown
Pittsburgh, PA 15222",{},True,"[u'Train Stations', u'Hotels & Travel']",Pittsburgh,17,Amtrak,[u'Downtown'],-79.9924126,PA,2.5,40.4442424,{},business
